# BEGIN METADATA
# {
#   "channel_width": 30.0,
#   "flow_rate": 0.25,
#   "fluid_viscosity": 4.24,
#   "scaled_from": "20220826_HyperelasticLookup_3D_nonNewtonian_All_lut.txt"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
4.998600e+02	9.099090e-03	4.945647e+00
5.024745e+02	9.235740e-03	4.945647e+00
5.050913e+02	9.377010e-03	4.945647e+00
5.077080e+02	9.539450e-03	4.945647e+00
5.103225e+02	9.702930e-03	4.945647e+00
5.129393e+02	9.858550e-03	4.945647e+00
5.155560e+02	1.000770e-02	4.945647e+00
5.181705e+02	1.017130e-02	4.945647e+00
5.207873e+02	1.034710e-02	4.945647e+00
5.234040e+02	1.052340e-02	4.945647e+00
5.260185e+02	1.068890e-02	4.945647e+00
5.286353e+02	1.085710e-02	4.945647e+00
5.312520e+02	1.104350e-02	4.945647e+00
5.338665e+02	1.123660e-02	4.945647e+00
5.364472e+02	1.142080e-02	4.945647e+00
5.391000e+02	1.159540e-02	4.945647e+00
5.417145e+02	1.177530e-02	4.945647e+00
5.443313e+02	1.197260e-02	4.945647e+00
5.469480e+02	1.217110e-02	4.945647e+00
5.495625e+02	1.236500e-02	4.945647e+00
5.521793e+02	1.255640e-02	4.945647e+00
5.547960e+02	1.276400e-02	4.945647e+00
5.574105e+02	1.298240e-02	4.945647e+00
5.600272e+02	1.320070e-02	4.945647e+00
5.626440e+02	1.340340e-02	4.945647e+00
5.652585e+02	1.360920e-02	4.945647e+00
5.678753e+02	1.383260e-02	4.945647e+00
5.704920e+02	1.406140e-02	4.945647e+00
5.731065e+02	1.428690e-02	4.945647e+00
5.757233e+02	1.450570e-02	4.945647e+00
5.783400e+02	1.473020e-02	4.945647e+00
5.809545e+02	1.497400e-02	4.945647e+00
5.835712e+02	1.521780e-02	4.945647e+00
5.861880e+02	1.545050e-02	4.945647e+00
5.888025e+02	1.567540e-02	4.945647e+00
5.914193e+02	1.591180e-02	4.945647e+00
5.940337e+02	1.615930e-02	4.945647e+00
5.966505e+02	1.640680e-02	4.945647e+00
5.992672e+02	1.664280e-02	4.945647e+00
6.018818e+02	1.687820e-02	4.945647e+00
6.044985e+02	1.712860e-02	4.945647e+00
6.071153e+02	1.738430e-02	4.945647e+00
6.097297e+02	1.763980e-02	4.945647e+00
6.123262e+02	1.789240e-02	4.945647e+00
6.149633e+02	1.818970e-02	4.945647e+00
6.175777e+02	1.862320e-02	4.945647e+00
6.201945e+02	1.892070e-02	4.945647e+00
2.692485e+02	9.044750e-04	8.795094e+00
2.722702e+02	9.196890e-04	8.795094e+00
2.748847e+02	9.329570e-04	8.795094e+00
2.775015e+02	9.494240e-04	8.795094e+00
2.801182e+02	9.627790e-04	8.795094e+00
2.827328e+02	9.754530e-04	8.795094e+00
2.853495e+02	9.884470e-04	8.795094e+00
2.879663e+02	1.001600e-03	8.795094e+00
2.905807e+02	1.015680e-03	8.795094e+00
2.931975e+02	1.032260e-03	8.795094e+00
2.958143e+02	1.048190e-03	8.795094e+00
2.984287e+02	1.063520e-03	8.795094e+00
3.010455e+02	1.079460e-03	8.795094e+00
3.036623e+02	1.091970e-03	8.795094e+00
3.062767e+02	1.105410e-03	8.795094e+00
3.088935e+02	1.118990e-03	8.795094e+00
3.115103e+02	1.132090e-03	8.795094e+00
3.141247e+02	1.146130e-03	8.795094e+00
3.167415e+02	1.160170e-03	8.795094e+00
3.193560e+02	1.174390e-03	8.795094e+00
3.219727e+02	1.189670e-03	8.795094e+00
3.245895e+02	1.204720e-03	8.795094e+00
3.272040e+02	1.216040e-03	8.795094e+00
3.298207e+02	1.228380e-03	8.795094e+00
3.324375e+02	1.242050e-03	8.795094e+00
3.350520e+02	1.256180e-03	8.795094e+00
3.376687e+02	1.269160e-03	8.795094e+00
3.402855e+02	1.280370e-03	8.795094e+00
3.429000e+02	1.291490e-03	8.795094e+00
3.455168e+02	1.304820e-03	8.795094e+00
3.481335e+02	1.325380e-03	8.795094e+00
3.507480e+02	1.344010e-03	8.795094e+00
3.533647e+02	1.362290e-03	8.795094e+00
3.559815e+02	1.380350e-03	8.795094e+00
3.585960e+02	1.398810e-03	8.795094e+00
3.612127e+02	1.418380e-03	8.795094e+00
3.638295e+02	1.435020e-03	8.795094e+00
3.664440e+02	1.452790e-03	8.795094e+00
3.690607e+02	1.476890e-03	8.795094e+00
3.716775e+02	1.500840e-03	8.795094e+00
3.742920e+02	1.522160e-03	8.795094e+00
3.769087e+02	1.546080e-03	8.795094e+00
3.795255e+02	1.569530e-03	8.795094e+00
3.821400e+02	1.592500e-03	8.795094e+00
3.847567e+02	1.612570e-03	8.795094e+00
3.873735e+02	1.630280e-03	8.795094e+00
3.899880e+02	1.650240e-03	8.795094e+00
3.926048e+02	1.671790e-03	8.795094e+00
3.952215e+02	1.692650e-03	8.795094e+00
3.978360e+02	1.709050e-03	8.795094e+00
4.004528e+02	1.730680e-03	8.795094e+00
4.030695e+02	1.753980e-03	8.795094e+00
4.056840e+02	1.781200e-03	8.795094e+00
4.083008e+02	1.807800e-03	8.795094e+00
4.109152e+02	1.833530e-03	8.795094e+00
4.135320e+02	1.860130e-03	8.795094e+00
4.161488e+02	1.887640e-03	8.795094e+00
4.187632e+02	1.917140e-03	8.795094e+00
4.213800e+02	1.949050e-03	8.795094e+00
4.239968e+02	1.980690e-03	8.795094e+00
4.266112e+02	2.013530e-03	8.795094e+00
4.292280e+02	2.045370e-03	8.795094e+00
4.318448e+02	2.072580e-03	8.795094e+00
4.344592e+02	2.096730e-03	8.795094e+00
4.370760e+02	2.120920e-03	8.795094e+00
4.396928e+02	2.155690e-03	8.795094e+00
4.423072e+02	2.193490e-03	8.795094e+00
4.449240e+02	2.225330e-03	8.795094e+00
4.475408e+02	2.259650e-03	8.795094e+00
4.501552e+02	2.295410e-03	8.795094e+00
4.527720e+02	2.332690e-03	8.795094e+00
4.553888e+02	2.370400e-03	8.795094e+00
4.580032e+02	2.409280e-03	8.795094e+00
4.606200e+02	2.451970e-03	8.795094e+00
4.632368e+02	2.491630e-03	8.795094e+00
4.658512e+02	2.524020e-03	8.795094e+00
4.684680e+02	2.563330e-03	8.795094e+00
4.710848e+02	2.604550e-03	8.795094e+00
4.736992e+02	2.653240e-03	8.795094e+00
4.763160e+02	2.698050e-03	8.795094e+00
4.789327e+02	2.740880e-03	8.795094e+00
4.815472e+02	2.788760e-03	8.795094e+00
4.841640e+02	2.843110e-03	8.795094e+00
4.867808e+02	2.895250e-03	8.795094e+00
4.893952e+02	2.939490e-03	8.795094e+00
4.920120e+02	2.988780e-03	8.795094e+00
4.946288e+02	3.041000e-03	8.795094e+00
4.972433e+02	3.101170e-03	8.795094e+00
4.998600e+02	3.157090e-03	8.795094e+00
5.024745e+02	3.210360e-03	8.795094e+00
5.050913e+02	3.265740e-03	8.795094e+00
5.077080e+02	3.330040e-03	8.795094e+00
5.103225e+02	3.398090e-03	8.795094e+00
5.129393e+02	3.457700e-03	8.795094e+00
5.155560e+02	3.518880e-03	8.795094e+00
5.181705e+02	3.587070e-03	8.795094e+00
5.207873e+02	3.659840e-03	8.795094e+00
5.234040e+02	3.730970e-03	8.795094e+00
5.260185e+02	3.799130e-03	8.795094e+00
5.286353e+02	3.872120e-03	8.795094e+00
5.312520e+02	3.950520e-03	8.795094e+00
5.338665e+02	4.036580e-03	8.795094e+00
5.364832e+02	4.111870e-03	8.795094e+00
5.391000e+02	4.188360e-03	8.795094e+00
5.417145e+02	4.270300e-03	8.795094e+00
5.443313e+02	4.363180e-03	8.795094e+00
5.469480e+02	4.454940e-03	8.795094e+00
5.495625e+02	4.543550e-03	8.795094e+00
5.521793e+02	4.635770e-03	8.795094e+00
5.547960e+02	4.736100e-03	8.795094e+00
5.574105e+02	4.847420e-03	8.795094e+00
5.600272e+02	4.945720e-03	8.795094e+00
5.626440e+02	5.044460e-03	8.795094e+00
5.652585e+02	5.151120e-03	8.795094e+00
5.678753e+02	5.267880e-03	8.795094e+00
5.704920e+02	5.385820e-03	8.795094e+00
5.731065e+02	5.499130e-03	8.795094e+00
5.757233e+02	5.612430e-03	8.795094e+00
5.783400e+02	5.740100e-03	8.795094e+00
5.809545e+02	5.878870e-03	8.795094e+00
5.835712e+02	6.031180e-03	8.795094e+00
5.861880e+02	6.198360e-03	8.795094e+00
5.888025e+02	6.392710e-03	8.795094e+00
5.914193e+02	6.590520e-03	8.795094e+00
5.940337e+02	6.761240e-03	8.795094e+00
5.966505e+02	6.879620e-03	8.795094e+00
5.992672e+02	7.038500e-03	8.795094e+00
6.018818e+02	7.201530e-03	8.795094e+00
6.044985e+02	7.364550e-03	8.795094e+00
6.071153e+02	7.465370e-03	8.795094e+00
6.097297e+02	7.547270e-03	8.795094e+00
6.123465e+02	7.642840e-03	8.795094e+00
6.149633e+02	7.796260e-03	8.795094e+00
6.175777e+02	7.976480e-03	8.795094e+00
6.201945e+02	8.143170e-03	8.795094e+00
6.228112e+02	8.309850e-03	8.795094e+00
6.254257e+02	8.503700e-03	8.795094e+00
6.280425e+02	8.695500e-03	8.795094e+00
