# BEGIN METADATA
# {
#   "channel_width": 30.0,
#   "flow_rate": 0.25,
#   "fluid_viscosity": 4.24,
#   "scaled_from": "20220826_HyperelasticLookup_3D_nonNewtonian_All_lut.txt"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
4.677885e+02	2.102500e-02	2.819529e+00
4.802512e+02	2.232900e-02	2.819529e+00
4.927230e+02	2.366700e-02	2.819529e+00
5.179388e+02	2.662500e-02	2.819529e+00
5.306130e+02	2.814000e-02	2.819529e+00
1.142690e+02	2.568000e-03	2.819529e+00
5.562135e+02	3.133500e-02	2.819529e+00
5.691263e+02	3.298300e-02	2.819529e+00
5.820660e+02	3.468400e-02	2.819529e+00
1.260196e+02	2.842000e-03	2.819529e+00
1.377126e+02	3.138000e-03	2.819529e+00
1.494729e+02	3.445000e-03	2.819529e+00
1.611720e+02	3.759000e-03	2.819529e+00
1.729080e+02	4.074000e-03	2.819529e+00
6.739380e+01	1.293000e-03	3.089755e+00
7.915455e+01	1.500000e-03	3.089755e+00
1.846766e+02	3.690000e-03	3.089755e+00
1.963899e+02	3.985000e-03	3.089755e+00
2.081151e+02	4.283000e-03	3.089755e+00
2.198484e+02	4.611000e-03	3.089755e+00
2.316555e+02	4.952000e-03	3.089755e+00
2.433758e+02	5.302000e-03	3.089755e+00
2.551387e+02	5.669000e-03	3.089755e+00
2.669377e+02	6.065000e-03	3.089755e+00
2.786310e+02	6.478000e-03	3.089755e+00
2.904278e+02	6.906000e-03	3.089755e+00
9.085073e+01	1.711000e-03	3.089755e+00
3.022785e+02	7.372000e-03	3.089755e+00
3.141405e+02	7.861000e-03	3.089755e+00
3.258788e+02	8.363000e-03	3.089755e+00
3.378015e+02	8.935000e-03	3.089755e+00
3.496567e+02	9.519000e-03	3.089755e+00
3.615278e+02	1.016600e-02	3.089755e+00
3.734235e+02	1.080700e-02	3.089755e+00
3.853913e+02	1.151600e-02	3.089755e+00
3.974310e+02	1.226400e-02	3.089755e+00
4.094212e+02	1.306800e-02	3.089755e+00
1.025883e+02	1.933000e-03	3.089755e+00
4.215713e+02	1.394800e-02	3.089755e+00
4.458780e+02	1.584800e-02	3.089755e+00
4.580482e+02	1.689300e-02	3.089755e+00
4.671945e+02	1.771000e-02	3.089755e+00
4.795582e+02	1.885600e-02	3.089755e+00
4.919332e+02	2.004400e-02	3.089755e+00
5.043375e+02	2.134800e-02	3.089755e+00
5.169217e+02	2.269000e-02	3.089755e+00
5.294723e+02	2.406900e-02	3.089755e+00
1.142971e+02	2.161000e-03	3.089755e+00
5.421488e+02	2.555300e-02	3.089755e+00
5.548117e+02	2.700200e-02	3.089755e+00
5.675918e+02	2.853700e-02	3.089755e+00
5.803898e+02	3.012100e-02	3.089755e+00
1.260522e+02	2.389000e-03	3.089755e+00
1.377506e+02	2.634000e-03	3.089755e+00
1.495161e+02	2.888000e-03	3.089755e+00
1.612208e+02	3.148000e-03	3.089755e+00
1.729609e+02	3.409000e-03	3.089755e+00
6.740302e+01	1.094000e-03	3.402044e+00
7.916715e+01	1.264000e-03	3.402044e+00
1.847261e+02	3.064000e-03	3.402044e+00
1.964443e+02	3.306000e-03	3.402044e+00
2.081709e+02	3.551000e-03	3.402044e+00
2.199069e+02	3.820000e-03	3.402044e+00
2.317163e+02	4.100000e-03	3.402044e+00
2.434365e+02	4.388000e-03	3.402044e+00
2.551995e+02	4.689000e-03	3.402044e+00
2.669940e+02	5.015000e-03	3.402044e+00
2.786850e+02	5.355000e-03	3.402044e+00
2.904727e+02	5.707000e-03	3.402044e+00
9.086648e+01	1.438000e-03	3.402044e+00
3.023168e+02	6.091000e-03	3.402044e+00
3.141652e+02	6.494000e-03	3.402044e+00
3.258922e+02	6.908000e-03	3.402044e+00
3.377948e+02	7.380000e-03	3.402044e+00
3.496275e+02	7.864000e-03	3.402044e+00
3.614737e+02	8.400000e-03	3.402044e+00
3.733357e+02	8.933000e-03	3.402044e+00
3.852742e+02	9.524000e-03	3.402044e+00
3.972690e+02	1.015000e-02	3.402044e+00
4.092120e+02	1.082300e-02	3.402044e+00
1.026081e+02	1.620000e-03	3.402044e+00
4.213035e+02	1.156400e-02	3.402044e+00
4.333297e+02	1.235900e-02	3.402044e+00
4.454820e+02	1.317500e-02	3.402044e+00
4.575802e+02	1.406900e-02	3.402044e+00
4.666658e+02	1.477200e-02	3.402044e+00
4.789395e+02	1.576500e-02	3.402044e+00
4.912222e+02	1.680600e-02	3.402044e+00
5.035230e+02	1.795200e-02	3.402044e+00
5.160015e+02	1.914300e-02	3.402044e+00
5.409923e+02	2.172000e-02	3.402044e+00
1.143214e+02	1.808000e-03	3.402044e+00
5.535337e+02	2.304200e-02	3.402044e+00
5.661833e+02	2.445700e-02	3.402044e+00
5.788462e+02	2.591900e-02	3.402044e+00
1.260806e+02	1.995000e-03	3.402044e+00
1.377837e+02	2.196000e-03	3.402044e+00
1.495534e+02	2.405000e-03	3.402044e+00
1.612631e+02	2.619000e-03	3.402044e+00
1.730066e+02	2.833000e-03	3.402044e+00
6.741090e+01	9.230000e-04	3.764045e+00
7.917795e+01	1.062000e-03	3.764045e+00
1.847687e+02	2.527000e-03	3.764045e+00
1.964912e+02	2.724000e-03	3.764045e+00
2.082188e+02	2.923000e-03	3.764045e+00
2.199569e+02	3.142000e-03	3.764045e+00
2.317680e+02	3.370000e-03	3.764045e+00
2.434905e+02	3.605000e-03	3.764045e+00
2.552512e+02	3.851000e-03	3.764045e+00
2.670412e+02	4.115000e-03	3.764045e+00
2.787300e+02	4.393000e-03	3.764045e+00
2.905132e+02	4.680000e-03	3.764045e+00
9.087975e+01	1.203000e-03	3.764045e+00
3.023505e+02	4.993000e-03	3.764045e+00
3.141832e+02	5.322000e-03	3.764045e+00
3.259013e+02	5.661000e-03	3.764045e+00
3.377902e+02	6.046000e-03	3.764045e+00
3.496050e+02	6.443000e-03	3.764045e+00
3.614265e+02	6.882000e-03	3.764045e+00
3.732615e+02	7.321000e-03	3.764045e+00
3.851707e+02	7.808000e-03	3.764045e+00
3.971273e+02	8.326000e-03	3.764045e+00
4.090320e+02	8.884000e-03	3.764045e+00
1.026250e+02	1.352000e-03	3.764045e+00
4.210695e+02	9.499000e-03	3.764045e+00
4.330462e+02	1.016300e-02	3.764045e+00
4.451355e+02	1.084900e-02	3.764045e+00
4.571685e+02	1.160200e-02	3.764045e+00
4.662022e+02	1.219900e-02	3.764045e+00
4.905922e+02	1.394700e-02	3.764045e+00
5.028008e+02	1.494000e-02	3.764045e+00
5.151803e+02	1.598200e-02	3.764045e+00
5.275125e+02	1.707800e-02	3.764045e+00
1.143425e+02	1.504000e-03	3.764045e+00
5.523773e+02	1.946300e-02	3.764045e+00
5.649075e+02	2.075200e-02	3.764045e+00
5.774467e+02	2.208800e-02	3.764045e+00
5.901683e+02	2.349600e-02	3.764045e+00
6.028560e+02	2.489700e-02	3.764045e+00
1.261048e+02	1.657000e-03	3.764045e+00
1.378120e+02	1.820000e-03	3.764045e+00
1.495859e+02	1.991000e-03	3.764045e+00
1.612993e+02	2.165000e-03	3.764045e+00
1.730459e+02	2.339000e-03	3.764045e+00
6.615810e+01	2.823700e-02	6.806638e-01
7.738223e+01	3.496200e-02	6.806638e-01
9.933098e+01	5.239700e-02	6.806638e-01
6.741765e+01	7.770000e-04	4.185955e+00
7.918717e+01	8.890000e-04	4.185955e+00
1.848049e+02	2.070000e-03	4.185955e+00
1.965310e+02	2.229000e-03	4.185955e+00
2.082595e+02	2.390000e-03	4.185955e+00
2.199994e+02	2.566000e-03	4.185955e+00
2.318130e+02	2.750000e-03	4.185955e+00
2.435332e+02	2.940000e-03	4.185955e+00
2.552940e+02	3.138000e-03	4.185955e+00
2.670817e+02	3.352000e-03	4.185955e+00
2.787683e+02	3.575000e-03	4.185955e+00
2.905470e+02	3.807000e-03	4.185955e+00
9.089122e+01	1.003000e-03	4.185955e+00
3.023775e+02	4.060000e-03	4.185955e+00
3.142013e+02	4.326000e-03	4.185955e+00
3.259125e+02	4.601000e-03	4.185955e+00
3.377858e+02	4.912000e-03	4.185955e+00
3.495848e+02	5.234000e-03	4.185955e+00
3.613860e+02	5.590000e-03	4.185955e+00
3.731985e+02	5.947000e-03	4.185955e+00
3.850830e+02	6.344000e-03	4.185955e+00
3.970058e+02	6.767000e-03	4.185955e+00
4.088768e+02	7.223000e-03	4.185955e+00
1.026396e+02	1.123000e-03	4.185955e+00
4.208692e+02	7.729000e-03	4.185955e+00
4.328010e+02	8.275000e-03	4.185955e+00
4.448385e+02	8.844000e-03	4.185955e+00
4.568130e+02	9.471000e-03	4.185955e+00
4.657972e+02	9.970000e-03	4.185955e+00
4.779158e+02	1.068400e-02	4.185955e+00
4.900433e+02	1.145000e-02	4.185955e+00
5.021640e+02	1.229600e-02	4.185955e+00
5.144557e+02	1.319600e-02	4.185955e+00
5.266912e+02	1.415200e-02	4.185955e+00
1.143605e+02	1.246000e-03	4.185955e+00
5.390235e+02	1.519800e-02	4.185955e+00
5.513445e+02	1.625800e-02	4.185955e+00
5.637622e+02	1.741800e-02	4.185955e+00
5.761845e+02	1.862600e-02	4.185955e+00
5.887890e+02	1.991400e-02	4.185955e+00
6.013417e+02	2.120400e-02	4.185955e+00
1.261255e+02	1.369000e-03	4.185955e+00
1.378363e+02	1.501000e-03	4.185955e+00
1.496133e+02	1.638000e-03	4.185955e+00
1.613304e+02	1.778000e-03	4.185955e+00
1.730795e+02	1.919000e-03	4.185955e+00
6.742328e+01	6.540000e-04	4.683069e+00
7.919505e+01	7.430000e-04	4.683069e+00
1.848355e+02	1.685000e-03	4.683069e+00
1.965650e+02	1.811000e-03	4.683069e+00
2.082940e+02	1.939000e-03	4.683069e+00
2.200354e+02	2.080000e-03	4.683069e+00
2.318512e+02	2.226000e-03	4.683069e+00
2.435715e+02	2.377000e-03	4.683069e+00
2.553322e+02	2.536000e-03	4.683069e+00
2.671178e+02	2.706000e-03	4.683069e+00
2.788020e+02	2.884000e-03	4.683069e+00
2.905740e+02	3.069000e-03	4.683069e+00
9.090090e+01	8.340000e-04	4.683069e+00
3.024000e+02	3.271000e-03	4.683069e+00
3.142148e+02	3.483000e-03	4.683069e+00
3.259193e+02	3.704000e-03	4.683069e+00
3.377812e+02	3.952000e-03	4.683069e+00
3.495668e+02	4.210000e-03	4.683069e+00
3.613523e+02	4.495000e-03	4.683069e+00
3.731445e+02	4.782000e-03	4.683069e+00
3.850110e+02	5.101000e-03	4.683069e+00
3.969023e+02	5.442000e-03	4.683069e+00
4.087440e+02	5.811000e-03	4.683069e+00
1.026520e+02	9.300000e-04	4.683069e+00
4.206983e+02	6.219000e-03	4.683069e+00
4.325917e+02	6.663000e-03	4.683069e+00
4.445797e+02	7.128000e-03	4.683069e+00
4.565070e+02	7.641000e-03	4.683069e+00
4.654507e+02	8.052000e-03	4.683069e+00
4.775018e+02	8.644000e-03	4.683069e+00
4.895640e+02	9.284000e-03	4.683069e+00
5.016082e+02	9.994000e-03	4.683069e+00
5.138190e+02	1.075700e-02	4.683069e+00
5.259668e+02	1.157600e-02	4.683069e+00
1.143758e+02	1.028000e-03	4.683069e+00
5.382045e+02	1.247900e-02	4.683069e+00
5.504288e+02	1.340700e-02	4.683069e+00
5.627408e+02	1.443500e-02	4.683069e+00
5.750572e+02	1.551200e-02	4.683069e+00
5.875492e+02	1.667600e-02	4.683069e+00
5.999805e+02	1.785200e-02	4.683069e+00
6.123892e+02	1.906500e-02	4.683069e+00
1.261433e+02	1.126000e-03	4.683069e+00
1.378570e+02	1.231000e-03	4.683069e+00
1.496365e+02	1.340000e-03	4.683069e+00
1.613567e+02	1.452000e-03	4.683069e+00
1.731078e+02	1.564000e-03	4.683069e+00
6.742822e+01	5.500000e-04	5.275782e+00
7.920157e+01	6.200000e-04	5.275782e+00
1.848614e+02	1.360000e-03	5.275782e+00
1.965935e+02	1.460000e-03	5.275782e+00
2.083228e+02	1.560000e-03	5.275782e+00
2.200655e+02	1.671000e-03	5.275782e+00
2.318827e+02	1.786000e-03	5.275782e+00
2.436030e+02	1.905000e-03	5.275782e+00
2.553638e+02	2.030000e-03	5.275782e+00
2.671470e+02	2.164000e-03	5.275782e+00
2.788313e+02	2.304000e-03	5.275782e+00
2.905987e+02	2.450000e-03	5.275782e+00
9.090900e+01	6.920000e-04	5.275782e+00
3.024203e+02	2.608000e-03	5.275782e+00
3.142260e+02	2.776000e-03	5.275782e+00
3.259260e+02	2.950000e-03	5.275782e+00
3.377790e+02	3.145000e-03	5.275782e+00
3.495510e+02	3.349000e-03	5.275782e+00
3.613230e+02	3.574000e-03	5.275782e+00
3.730995e+02	3.801000e-03	5.275782e+00
3.849480e+02	4.054000e-03	5.275782e+00
3.968145e+02	4.325000e-03	5.275782e+00
4.086315e+02	4.618000e-03	5.275782e+00
1.026623e+02	7.670000e-04	5.275782e+00
4.205543e+02	4.943000e-03	5.275782e+00
4.324140e+02	5.297000e-03	5.275782e+00
4.443615e+02	5.671000e-03	5.275782e+00
4.562460e+02	6.084000e-03	5.275782e+00
4.651538e+02	6.416000e-03	5.275782e+00
4.771485e+02	6.897000e-03	5.275782e+00
4.891523e+02	7.423000e-03	5.275782e+00
5.011290e+02	8.008000e-03	5.275782e+00
5.132677e+02	8.642000e-03	5.275782e+00
5.253390e+02	9.330000e-03	5.275782e+00
1.143889e+02	8.440000e-04	5.275782e+00
5.374868e+02	1.009500e-02	5.275782e+00
5.496255e+02	1.089300e-02	5.275782e+00
5.618407e+02	1.178700e-02	5.275782e+00
5.740605e+02	1.273200e-02	5.275782e+00
5.864490e+02	1.376800e-02	5.275782e+00
5.987655e+02	1.482700e-02	5.275782e+00
6.110573e+02	1.592800e-02	5.275782e+00
6.234278e+02	1.713200e-02	5.275782e+00
1.261582e+02	9.210000e-04	5.275782e+00
1.378744e+02	1.003000e-03	5.275782e+00
1.496563e+02	1.090000e-03	5.275782e+00
1.613792e+02	1.177000e-03	5.275782e+00
1.731319e+02	1.266000e-03	5.275782e+00
7.920720e+01	5.180000e-04	5.987037e+00
9.091575e+01	5.740000e-04	5.987037e+00
1.966176e+02	1.169000e-03	5.987037e+00
2.083469e+02	1.247000e-03	5.987037e+00
2.200907e+02	1.333000e-03	5.987037e+00
2.319098e+02	1.422000e-03	5.987037e+00
2.436300e+02	1.514000e-03	5.987037e+00
2.553885e+02	1.612000e-03	5.987037e+00
2.671717e+02	1.716000e-03	5.987037e+00
2.788537e+02	1.824000e-03	5.987037e+00
2.906190e+02	1.937000e-03	5.987037e+00
3.024382e+02	2.060000e-03	5.987037e+00
1.026709e+02	6.320000e-04	5.987037e+00
3.142350e+02	2.190000e-03	5.987037e+00
3.259305e+02	2.326000e-03	5.987037e+00
3.377767e+02	2.476000e-03	5.987037e+00
3.495398e+02	2.635000e-03	5.987037e+00
3.612982e+02	2.810000e-03	5.987037e+00
3.730613e+02	2.988000e-03	5.987037e+00
3.848963e+02	3.185000e-03	5.987037e+00
3.967425e+02	3.397000e-03	5.987037e+00
4.085393e+02	3.626000e-03	5.987037e+00
4.204327e+02	3.881000e-03	5.987037e+00
1.143997e+02	6.910000e-04	5.987037e+00
4.322655e+02	4.159000e-03	5.987037e+00
4.441793e+02	4.454000e-03	5.987037e+00
4.560278e+02	4.780000e-03	5.987037e+00
4.649040e+02	5.044000e-03	5.987037e+00
4.768492e+02	5.428000e-03	5.987037e+00
4.888035e+02	5.852000e-03	5.987037e+00
5.007240e+02	6.322000e-03	5.987037e+00
5.127975e+02	6.840000e-03	5.987037e+00
5.247990e+02	7.406000e-03	5.987037e+00
5.368703e+02	8.041000e-03	5.987037e+00
1.261703e+02	7.510000e-04	5.987037e+00
5.489303e+02	8.712000e-03	5.987037e+00
5.610600e+02	9.474000e-03	5.987037e+00
5.731898e+02	1.028900e-02	5.987037e+00
5.854860e+02	1.119400e-02	5.987037e+00
5.976990e+02	1.213300e-02	5.987037e+00
6.098850e+02	1.311900e-02	5.987037e+00
6.221408e+02	1.420800e-02	5.987037e+00
1.378888e+02	8.150000e-04	5.987037e+00
1.496727e+02	8.820000e-04	5.987037e+00
1.613977e+02	9.500000e-04	5.987037e+00
1.731517e+02	1.018000e-03	5.987037e+00
1.848827e+02	1.092000e-03	5.987037e+00
1.026781e+02	5.210000e-04	6.853800e+00
1.144085e+02	5.660000e-04	6.853800e+00
2.201114e+02	1.055000e-03	6.853800e+00
2.319323e+02	1.123000e-03	6.853800e+00
2.436525e+02	1.194000e-03	6.853800e+00
2.554110e+02	1.268000e-03	6.853800e+00
2.671898e+02	1.347000e-03	6.853800e+00
2.788740e+02	1.430000e-03	6.853800e+00
2.906347e+02	1.516000e-03	6.853800e+00
3.024518e+02	1.610000e-03	6.853800e+00
3.142418e+02	1.708000e-03	6.853800e+00
3.259372e+02	1.813000e-03	6.853800e+00
1.261807e+02	6.120000e-04	6.853800e+00
3.377745e+02	1.927000e-03	6.853800e+00
3.495285e+02	2.049000e-03	6.853800e+00
3.612802e+02	2.182000e-03	6.853800e+00
3.730297e+02	2.318000e-03	6.853800e+00
3.848535e+02	2.469000e-03	6.853800e+00
3.966817e+02	2.633000e-03	6.853800e+00
4.084627e+02	2.808000e-03	6.853800e+00
4.203338e+02	3.004000e-03	6.853800e+00
4.321418e+02	3.218000e-03	6.853800e+00
4.440285e+02	3.447000e-03	6.853800e+00
1.379007e+02	6.610000e-04	6.853800e+00
4.558455e+02	3.699000e-03	6.853800e+00
4.646970e+02	3.904000e-03	6.853800e+00
4.766018e+02	4.204000e-03	6.853800e+00
4.885132e+02	4.538000e-03	6.853800e+00
5.003820e+02	4.909000e-03	6.853800e+00
5.124015e+02	5.321000e-03	6.853800e+00
5.243445e+02	5.776000e-03	6.853800e+00
5.363460e+02	6.289000e-03	6.853800e+00
5.483363e+02	6.841000e-03	6.853800e+00
5.603918e+02	7.475000e-03	6.853800e+00
1.496862e+02	7.110000e-04	6.853800e+00
5.724405e+02	8.162000e-03	6.853800e+00
5.846535e+02	8.937000e-03	6.853800e+00
5.967743e+02	9.754000e-03	6.853800e+00
6.088613e+02	1.062100e-02	6.853800e+00
6.210158e+02	1.159200e-02	6.853800e+00
6.332737e+02	1.256900e-02	6.853800e+00
1.614130e+02	7.630000e-04	6.853800e+00
1.731681e+02	8.160000e-04	6.853800e+00
1.849003e+02	8.720000e-04	6.853800e+00
1.966374e+02	9.300000e-04	6.853800e+00
2.083666e+02	9.900000e-04	6.853800e+00
1.379104e+02	5.360000e-04	7.921958e+00
1.496972e+02	5.740000e-04	7.921958e+00
2.554290e+02	9.900000e-04	7.921958e+00
2.672077e+02	1.050000e-03	7.921958e+00
2.788897e+02	1.111000e-03	7.921958e+00
2.906482e+02	1.176000e-03	7.921958e+00
3.024630e+02	1.245000e-03	7.921958e+00
3.142485e+02	1.319000e-03	7.921958e+00
3.259395e+02	1.398000e-03	7.921958e+00
3.377723e+02	1.483000e-03	7.921958e+00
3.495217e+02	1.574000e-03	7.921958e+00
3.612645e+02	1.674000e-03	7.921958e+00
1.614256e+02	6.120000e-04	7.921958e+00
3.730050e+02	1.776000e-03	7.921958e+00
3.848197e+02	1.890000e-03	7.921958e+00
3.966345e+02	2.013000e-03	7.921958e+00
4.083997e+02	2.145000e-03	7.921958e+00
4.202527e+02	2.292000e-03	7.921958e+00
4.320428e+02	2.453000e-03	7.921958e+00
4.439047e+02	2.627000e-03	7.921958e+00
4.556970e+02	2.818000e-03	7.921958e+00
4.645282e+02	2.974000e-03	7.921958e+00
4.763970e+02	3.202000e-03	7.921958e+00
1.731814e+02	6.510000e-04	7.921958e+00
4.882747e+02	3.460000e-03	7.921958e+00
5.001030e+02	3.745000e-03	7.921958e+00
5.120752e+02	4.066000e-03	7.921958e+00
5.239665e+02	4.421000e-03	7.921958e+00
5.359072e+02	4.826000e-03	7.921958e+00
5.478413e+02	5.267000e-03	7.921958e+00
5.598270e+02	5.781000e-03	7.921958e+00
5.718083e+02	6.344000e-03	7.921958e+00
5.839470e+02	6.991000e-03	7.921958e+00
5.959867e+02	7.686000e-03	7.921958e+00
1.849147e+02	6.930000e-04	7.921958e+00
6.079882e+02	8.434000e-03	7.921958e+00
6.200505e+02	9.284000e-03	7.921958e+00
6.322072e+02	1.015900e-02	7.921958e+00
1.966534e+02	7.370000e-04	7.921958e+00
2.083826e+02	7.820000e-04	7.921958e+00
2.201283e+02	8.300000e-04	7.921958e+00
2.319502e+02	8.810000e-04	7.921958e+00
2.436705e+02	9.340000e-04	7.921958e+00
1.731922e+02	5.210000e-04	9.261616e+00
1.849262e+02	5.510000e-04	9.261616e+00
2.906595e+02	9.050000e-04	9.261616e+00
3.024720e+02	9.550000e-04	9.261616e+00
3.142530e+02	1.009000e-03	9.261616e+00
3.259440e+02	1.068000e-03	9.261616e+00
3.377723e+02	1.129000e-03	9.261616e+00
3.495150e+02	1.196000e-03	9.261616e+00
3.612532e+02	1.269000e-03	9.261616e+00
3.729847e+02	1.344000e-03	9.261616e+00
3.847950e+02	1.427000e-03	9.261616e+00
3.965940e+02	1.518000e-03	9.261616e+00
1.966667e+02	5.830000e-04	9.261616e+00
4.083503e+02	1.615000e-03	9.261616e+00
4.201875e+02	1.722000e-03	9.261616e+00
4.319640e+02	1.841000e-03	9.261616e+00
4.438058e+02	1.970000e-03	9.261616e+00
4.555778e+02	2.111000e-03	9.261616e+00
4.643932e+02	2.226000e-03	9.261616e+00
4.762328e+02	2.396000e-03	9.261616e+00
4.880813e+02	2.590000e-03	9.261616e+00
4.998757e+02	2.802000e-03	9.261616e+00
5.118098e+02	3.045000e-03	9.261616e+00
2.083954e+02	6.160000e-04	9.261616e+00
5.236582e+02	3.315000e-03	9.261616e+00
5.355495e+02	3.624000e-03	9.261616e+00
5.474340e+02	3.966000e-03	9.261616e+00
5.593612e+02	4.370000e-03	9.261616e+00
5.712840e+02	4.818000e-03	9.261616e+00
5.833575e+02	5.341000e-03	9.261616e+00
6.192360e+02	7.271000e-03	9.261616e+00
6.313050e+02	8.040000e-03	9.261616e+00
2.201418e+02	6.510000e-04	9.261616e+00
2.319638e+02	6.890000e-04	9.261616e+00
2.436863e+02	7.280000e-04	9.261616e+00
2.554425e+02	7.690000e-04	9.261616e+00
2.672190e+02	8.120000e-04	9.261616e+00
2.789010e+02	8.570000e-04	9.261616e+00
2.201524e+02	5.110000e-04	1.097347e+01
2.319750e+02	5.380000e-04	1.097347e+01
3.377723e+02	8.510000e-04	1.097347e+01
3.495105e+02	8.990000e-04	1.097347e+01
3.612420e+02	9.510000e-04	1.097347e+01
3.729712e+02	1.004000e-03	1.097347e+01
3.847725e+02	1.064000e-03	1.097347e+01
3.965648e+02	1.130000e-03	1.097347e+01
4.083120e+02	1.199000e-03	1.097347e+01
4.201380e+02	1.275000e-03	1.097347e+01
4.319010e+02	1.360000e-03	1.097347e+01
4.437270e+02	1.453000e-03	1.097347e+01
2.436975e+02	5.660000e-04	1.097347e+01
4.554855e+02	1.554000e-03	1.097347e+01
4.642875e+02	1.637000e-03	1.097347e+01
4.879305e+02	1.901000e-03	1.097347e+01
4.996957e+02	2.054000e-03	1.097347e+01
5.115983e+02	2.233000e-03	1.097347e+01
5.234130e+02	2.431000e-03	1.097347e+01
5.352638e+02	2.658000e-03	1.097347e+01
5.471055e+02	2.914000e-03	1.097347e+01
5.589855e+02	3.221000e-03	1.097347e+01
5.708565e+02	3.564000e-03	1.097347e+01
2.554537e+02	5.950000e-04	1.097347e+01
5.828782e+02	3.973000e-03	1.097347e+01
5.947875e+02	4.429000e-03	1.097347e+01
6.066540e+02	4.941000e-03	1.097347e+01
6.185655e+02	5.545000e-03	1.097347e+01
6.305602e+02	6.205000e-03	1.097347e+01
2.672303e+02	6.270000e-04	1.097347e+01
2.789122e+02	6.580000e-04	1.097347e+01
2.906685e+02	6.920000e-04	1.097347e+01
3.024787e+02	7.280000e-04	1.097347e+01
3.142575e+02	7.660000e-04	1.097347e+01
3.259463e+02	8.090000e-04	1.097347e+01
2.789190e+02	5.060000e-04	1.320539e+01
4.082828e+02	8.800000e-04	1.320539e+01
4.200998e+02	9.320000e-04	1.320539e+01
4.318537e+02	9.910000e-04	1.320539e+01
4.436685e+02	1.056000e-03	1.320539e+01
4.554135e+02	1.126000e-03	1.320539e+01
4.642065e+02	1.183000e-03	1.320539e+01
4.760055e+02	1.269000e-03	1.320539e+01
4.878135e+02	1.370000e-03	1.320539e+01
4.995585e+02	1.476000e-03	1.320539e+01
5.114340e+02	1.603000e-03	1.320539e+01
3.024855e+02	5.540000e-04	1.320539e+01
5.232218e+02	1.743000e-03	1.320539e+01
5.350410e+02	1.904000e-03	1.320539e+01
5.468512e+02	2.088000e-03	1.320539e+01
5.586885e+02	2.311000e-03	1.320539e+01
5.705213e+02	2.564000e-03	1.320539e+01
5.824980e+02	2.870000e-03	1.320539e+01
5.943578e+02	3.217000e-03	1.320539e+01
6.061748e+02	3.617000e-03	1.320539e+01
6.180300e+02	4.100000e-03	1.320539e+01
6.299618e+02	4.647000e-03	1.320539e+01
3.142597e+02	5.800000e-04	1.320539e+01
3.377723e+02	6.390000e-04	1.320539e+01
3.495060e+02	6.720000e-04	1.320539e+01
3.612353e+02	7.080000e-04	1.320539e+01
3.729577e+02	7.450000e-04	1.320539e+01
3.847590e+02	7.860000e-04	1.320539e+01
3.965423e+02	8.320000e-04	1.320539e+01
3.495038e+02	5.020000e-04	1.619572e+01
4.641458e+02	8.430000e-04	1.619572e+01
4.759313e+02	9.000000e-04	1.619572e+01
4.877258e+02	9.700000e-04	1.619572e+01
4.994550e+02	1.040000e-03	1.619572e+01
5.113125e+02	1.128000e-03	1.619572e+01
5.230778e+02	1.222000e-03	1.619572e+01
5.348723e+02	1.331000e-03	1.619572e+01
5.466555e+02	1.457000e-03	1.619572e+01
5.584635e+02	1.613000e-03	1.619572e+01
5.702647e+02	1.789000e-03	1.619572e+01
3.729510e+02	5.500000e-04	1.619572e+01
5.822055e+02	2.007000e-03	1.619572e+01
5.940270e+02	2.257000e-03	1.619572e+01
6.058035e+02	2.555000e-03	1.619572e+01
6.176137e+02	2.921000e-03	1.619572e+01
3.847477e+02	5.780000e-04	1.619572e+01
3.965242e+02	6.090000e-04	1.619572e+01
4.200705e+02	6.750000e-04	1.619572e+01
4.318200e+02	7.140000e-04	1.619572e+01
4.436235e+02	7.580000e-04	1.619572e+01
4.553595e+02	8.040000e-04	1.619572e+01
6.629782e+01	2.521600e-02	7.125301e-01
7.759620e+01	3.097100e-02	7.125301e-01
8.877420e+01	3.728700e-02	7.125301e-01
9.982282e+01	4.504600e-02	7.125301e-01
1.106572e+02	5.450200e-02	7.125301e-01
4.317930e+02	5.130000e-04	2.032941e+01
4.435920e+02	5.420000e-04	2.032941e+01
5.465138e+02	9.930000e-04	2.032941e+01
5.582970e+02	1.096000e-03	2.032941e+01
5.700757e+02	1.212000e-03	2.032941e+01
5.819895e+02	1.358000e-03	2.032941e+01
5.937818e+02	1.526000e-03	2.032941e+01
6.055290e+02	1.735000e-03	2.032941e+01
6.173033e+02	1.995000e-03	2.032941e+01
6.291495e+02	2.321000e-03	2.032941e+01
4.553213e+02	5.710000e-04	2.032941e+01
4.641030e+02	5.960000e-04	2.032941e+01
4.758773e+02	6.320000e-04	2.032941e+01
4.876628e+02	6.790000e-04	2.032941e+01
4.993785e+02	7.230000e-04	2.032941e+01
5.112225e+02	7.810000e-04	2.032941e+01
5.229742e+02	8.410000e-04	2.032941e+01
5.347485e+02	9.100000e-04	2.032941e+01
4.993268e+02	5.000000e-04	2.627566e+01
5.111595e+02	5.370000e-04	2.627566e+01
6.170828e+02	1.302000e-03	2.627566e+01
6.289042e+02	1.528000e-03	2.627566e+01
5.229000e+02	5.740000e-04	2.627566e+01
5.346608e+02	6.150000e-04	2.627566e+01
